review,sentiment
"this movie I saw some 10 years ago (maybe more), I took it in a rental and never found it to buy even in French sites. The end is very surprising and intelligent. I would like very much to watch it again because I think it's as surpring as the Sixth Sense althogh a completely different kind of movie.",1
"DRACULA 2000 is a horror film that was continually shown on Sky Movies in Britain and considering it seemed to be screened about three times a week for a whole year I have absolutely no idea how I managed to miss it until it`s first broadcast on network television tonight . Actually seeing as I`m not much of a fan of horror movies the reason was probably down to my theory that this was going to be tripe . My theory was proved right for the most part <br /><br />!!!!! MINOR SPOILERS !!!!!<br /><br />What makes DRACULA 2000 such a bad movie is the amount of dumb scripting involved . For example early in the film the bad guys are flying Dracula`s coffin from London to America ( In a twin engine turbo prop plane ! ) and one of the bad guys is left alone in the cargo hold where Dracula comes to life . A fight breaks out , there`s lots of noise but the bad guys in the cockpit don`t hear a sound until the script demands it . It also appears in this segment`s climax that Dracula can control the weather but this seems forgotten about as the film progresses . Sloppy scripting , and there also seems to be a problem with the structure where there`s numerous scenes of characters being at the New Orleans mardi gras then the characters being at a different location such as police station in the following scene then they`re back at the mardi gras the scene after that which means the lack of credibilty in the plot is enhanced <br /><br />There`s something else that yanked my chain - Product placement . There`s umpteen scenes where the logo for a certain record label/retailer chain is in full view . I won`t dare publicise the company brand ( Except to say they also run a train company which is a national joke in Britain ) but I was under the impression this type of advertising was against British broadcasting guidlines and I`m surprised the BBC showed this movie if that`s the case <br /><br />There are some positives in DRACULA 2000 like the visuals for example . This is actually a good looking movie with a good looking cast and boy were those vampire chicks hot , but it`s something we should expect from Hollywood over the last few years - A very good looking movie that`s very dumb",0
"Most of the comments so far have nailed this one right on the head. Viewers under ""a certain age"" and with IQ's of three digits should avoid ""Chance of a Lifetime"" like a George W.Bush appointee facing a Congressional grilling.<br /><br />The cast is composed largely of veterans who know their way around a well-written script. Is the premise wildly original? No, but the movie stands out like a lighthouse at midnight in the current and non-ending glut of movies/TV geared to the most-desirable audience demographic of teenagers and ""young adults""<br /><br />In addition to Betty White and Leslie Neilsen in the leads, the cast also has ever-reliable veterans like Elaine Stritch and William Windom. The sharp dialog is effortlessly and effectively delivered by these pros.<br /><br />""Chance of a Lifetime"" is definitely not a movie for the Will Ferrell/Adam Sandler/""Saw"" slasher gore-fests, ""American Eye Dull,"" and ninety percent of the rest of the sludge ground out by Hollywood and TV.",1
"This movie reminds me of ""Irréversible (2002)"", another art-work movie with is a violent and radical approach of human nature. I did not like the movie but I cannot say that it is a bad movie, it is just special. I reminds me also of ""Camping Cosmos (1996)"" where a bunch of low-class figures are residents of a camp at the sea in Belgium. The same description of people living together, side by side against their wills and with all the confrontation of characters that do not match together. I also thought about the books by the French writer Emile Zola who was a writer of the style that is naturalism. I did not like the movie and I also do not like the people who are in it. They all seem so vulgar, without any basic good taste. One could ask the question why do they live, they all seem to be on this planet a a member of a big farce, forced to live against their will. Or you could say: the hell is on this world.",0
"This may be the worst film adaptation of a Broadway musical ever. Even the music has been destroyed. Attenborough knows nothing about theater - almost every shot and moment ring false. I will say, though, that it is almost bad enough to be funny.<br /><br />The hairstyles are remarkably dated. I can not for the life of me understand what is meant (conceptually) by opening the film with an exterior of the theater where ""A Chorus Line"" is playing. Are we to think that these people are auditioning for ""A Chorus Line,"" which contains the stories about the people who are auditioning? Oh no, the show is collapsing on itself.<br /><br />I saw the original production, and have listened to the album hundreds of times. Why, oh, why, did they do this?",0
"Awful movie. It's a shame that a few of Flanders's top actors and actresses made such a lamentably poor film.<br /><br />There is barely something changed since the first movie and the TV series: same actors, same prototype characters, same scenario (emotional complications, the team under emotional pressure but everything turn out tip-top after a predictable grand finale). Another constant fact in the work of Jan Verheyen is the exaggerated product placement (company logo's on the team's shirt and along side the pitch OK but two times a commercial (by one of the characters) about an internet provider is just over the top.<br /><br />Meanwhile, rumour has it about the making of a second series for Flanders commercial TV station 'VTM' (coincidental or not, the station where Jan Verheyen is programmation manager since a few months)<br /><br />To conclude ... and the golden raspberry award for worst foreign movie goes to ... Team Spirit 2",0
"There's nothing amazing about 'The Amazing Mr Williams'. Part of this movie's problem is its lead actor Melvyn Douglas. He was a lousy actor and lazy with it. For most of his career, he allowed his good looks, a glib manner and (usually, but not in this movie) some fine scriptwriting to make up for his lack of acting ability. I disliked Douglas as an actor before I knew anything about him as a person; I've learnt enough about him to know that I also despise his politics. I'll give Melvyn Douglas credit for one thing: his chromosomes did produce the incredibly talented and sexy actress Illeana Douglas.<br /><br />Melvyn Douglas made this movie right after the brilliant 'Ninotchka' ... talk about a comedown! 'The Amazing Mr Williams' is allegedly a comedy, but I never laughed. Douglas plays a plainclothes detective on the homicide squad, named Kenny Williams. I never heard of a police detective named Kenny, but if they called him Kenneth Williams ... well, what a carry-on. The whole city is in a panic because a serial killer is going about, killing women. No motive is given for this; he just likes to kill women. The mayor (Jonathan Hale, better than usual) calls Williams on the carpet to account for his failure to catch the killer.<br /><br />SPOILERS APPROACHING. The cheap, vulgar, untalented and unattractive Joan Blondell plays the mayor's secretary. (She doesn't sound literate enough to file a letter, much less type one.) Blondell and Douglas squabble like a cat and a dog, so it's blatantly obvious they're going to end up together.<br /><br />At this movie's lowest point, Melvyn Douglas decides to draw out the killer by dressing up as a woman. You do NOT want to see Melvyn Douglas in drag! He's well over six foot, and he doesn't even shave off that annoying moustache. The similarly-'tashed William Powell was an actor very similar in type to Melvyn Douglas (but much more talented). When Powell disguised himself as a woman in 'Love Crazy', he had the integrity to shave off his moustache: a genuine sacrifice, as Powell needed it to grow in again for his next role. But Melvyn Douglas brings nothing whatever to his role in this movie, not even a razor. He plays his drag scenes with the same annoying smirk he used throughout the bulk of his career.<br /><br />On the plus side, 'The Amazing Mr Williams' has several of those splendid supporting players who made Hollywood's movies of the '30s so delightful. Edward Brophy is brilliant here, touching and funny as a criminal who gets an unlikely furlough from his life sentence. The dyspeptic Donald MacBride is fine as a cop who gets mistaken for the killer, and is nearly lynched by a mob. Ruth Donnelly is splendid: as usual for her, but here she gets a chance to show her talents away from her usual orbit on the Warner Brothers backlot. Jimmy Conlin, Luis Alberni and the grinning Dave Willock are all fine in small roles. Barbara Pepper (whom I usually dislike) is good here too. The grossly unpleasant Maude Eburne gets some screen time; I always loathe her, and she gives the same performance in every film ... but some audiences enjoy Eburne's one-note performance very much, for reasons I can't fathom.<br /><br />If you're familiar with Hollywood character actors of the 1930s, and the roles they tended to play, one glance at IMDb's cast list will tell you who the murderer is. That's the problem with 'The Amazing Mr Wiliams': everything is too obvious. I'll rate this movie 2 points out of 10.",0
"Is this the ""worse"" Star Trek TOS episode? Maybe, at least it gets my vote as being in the bottom 5. I mean, this episode makes absolutely no freaking sense. Seeing something that makes you go mad? Give me a break. This episode also has a different feel to it, the music is heightened, almost forced to enhance a feeling of distress, to the point that it sucks. Give me some Klingons, Gorns, Tholians, Romulans, higher beings like Triskelion's or anything but Medusin's, these are very boring aliens to make an episode around. McCoy gets to utter his famous phrase ""He's Dead, Jim"". Spock puts on the protective goggles when transporting the ambassador away but Kirk does not. They go through that freaking ""barrier"" now for the third time that I can remember, boring. At least season three's next episodes would be ""Spectre Of The Gun"", and ""Day of The Dove"" and others to follow, making Trek a decent show to watch in syndication where it would pick people like me up as avid fans. Personal observations, Trek loved to use the color purple, its kind of a pinkish purple, like when they are in the corridor outside the compartment, the gangway that is normally grey is now purple. We never had a purple bridge but its interesting to see, I noticed it in several episodes, it was done by a light filter and it works very well but in this episode, in the ships corridor is pretty lame.",0
"It's interesting that all who (so far) seemed to like this film had no expectations--I guess that's the trick. In contrast with them, I had optimistic expectations, and that was a mistake. As soon as I saw how close to the faces the camera always was, I knew we were in the hands of an extremely amateur director--that's always a clear sign of them, they think it is arty or effective or intense to hold the camera about two inches away from the actors. The actors in this film, though, had only one facial expression each. <br /><br />If the close camera wasn't enough, the lack of light in the film killed it. The film seemed to be entirely filmed in the dark. So now we know that the cinematographer was a rank amateur, as well. ""Ooh ooh, we're going to light the set with a flashlight! That will make it all seem intimate!"" No, that made it all seem invisible.<br /><br />On top of the serious technical flaws, there was absolutely no story beyond the barest hint of an idea that was never developed, and nothing new about this kind of relationship was illuminated. (Perhaps this is a new kind of film for Germany, but in Los Angeles, forget about it.)<br /><br />The fact that this film won a couple of film festival awards doesn't indicate the quality of the film, but besmirches the quality of these particular festivals. I can assure you that this film won't win anything in the festival where I saw it. In fact, two times during the film it seemed that it was finally over and people started to get up to leave (this was one of the side effects of the cinematographer's ""total darkness"" technique). But when the film shuddered on, instead, there were moans coming from the audience. And once the movie finally DID end, it was clear that it hadn't mattered if it actually had ended at either of the two earlier points. An earlier ending would have saved the audience from yet more monotonous scenes of domesticity (folding sheets, cutting vegetables, spreading honey on bread). Yeah, we get it, the life of the lonely old man was boring-- but we figured that one out at the very beginning.<br /><br />I recommend that audiences miss this one, it has absolutely nothing to offer sophisticated movie-goers.",0
"The young Dr. Fanshawe(Mark Letheren), an avid archaeologist, is dispatched by his Museum boss to the large country home of Squire Richards(Pip Torrens), where his task is to find provenance for and catalogue the collection of antiquities and curios belonging to the recently deceased father of the Squire. The Squire is surprised by the arrival Fanshawe, he hadn't been expecting him for another week, but none the less welcomes him and gets his only servant, Patten (David Burke..of Dr Watson fame), to show him to his room, as Fanshawe must stay over for some days in order to finish his rather large task. Patten it would seem is not the friendliest sort and seems to resent the extra work that Fanshawe's visit will entail, the large empty house providing an endless amount of cooking, cleaning and maintenance for him. Fanshawe is a fussy sort, very neat and precise with everything having its place, whether they be his clothes or his books and papers and he is rather disgusted by the dirt in his room. Needless to say he is rather eager to begin his work, but unpacking he finds his binoculars have been damaged in transit, so he asks the Squire for a replacement pair, The Squire who is a modern thinking man but also it would seem rather uncultured with such matters, is also eager to get rid of the clutter around the house, so he obliges and walks Fanshawe to the top of the hill so that he can survey the estate and the surrounding villages, there the Squire directs him to points of interest, including Gallows Hill, where locals were hung for their crimes and misdemeanours, his interest is also taken by a local abbey which the Squire describes as a ruin, but Fanshawe can see through the binoculars that it clearly isn't, he investigates further and pays a visit to the site of the abbey and is shocked to find that there are but a few stone remnants? Fanshawe doesn't have too much time to think about this conundrum as he darkness falls he feels he is being watched, he feels a presence, he begins to see moving shadows in the woods, startled he runs home. Over dinner he imparts details of his harrowing day to the Squire, Patten overhears the story and suggests an explanation for it..The Binoculars! they used to belong to a local man called Baxter, whom it would seem collected bones and skulls from Gallows Hill, boiling them up for some concoction or other, Baxter had disappeared mysteriously one night, the late Squire had acquired his belongings, including a mask made out of a skull and some old etchings of the area. These etchings fascinate Fanshawe as they portray the Abbey he seen through his binoculars, but he learns that the abbey had been destroyed during the reign of Henry VII and so it would be impossible for Baxter to have drawn the sketches, never the less they are signed and dated by Baxter to the recent past so he concludes that the binoculars have some special power. That night he has horrifically vivid dreams, when he wakes, he sets off with the binoculars to have a closer look at the abbey through them, what he finds surprises him but has he put himself in perilous danger by doing so? Fanshawe finally becomes trapped in his dangerous obsession, as darkness falls the Squire and a search party go in search of the now missing archaeologist, they are alerted by dozens of loudly cawing crows circling above Gallows HIll, they quicken their speed, but will they be in time to help or save Fanshawe from his destiny? The Ghost Story for Christmas series of films made by the BBC sadly ended its initial run of films in 1978 with The Ice House, they were for the most part based on the work of the great M.R. James. In 2005 and 2006 the series was revived briefly and thankfully A View from a Hill also marked a return to the work of James, whose ghostly writings have haunted many generations of readers. Director Luke Watson being new to the series might have worried fans of the older films, but he returns to the period setting abandoned by the later films which immediately sets the tone for a great Ghost story, his direction is assured as he stays true to the mood of the masters works and gradually builds up the fear factor to a terrifying climax, all the while keeping what the viewer sees to a minimum, thus upping the tension and mystery. The Autumn countryside provides oodles of atmosphere, the falling leaves and low lying sun providing an unsettling backdrop for the sinister events to come. The cast it must be said are all superb and are perfectly cast in their respective roles. The idea behind the binoculars is simple but very effective, the use of a man made object to see supernatural beings and events that the naked eye cannot see, may even have influenced Álex de la Iglesia in his film La habitación del niño (2006) of the following year, with which it bears striking similarity. I had heard mixed reviews of this particular film, but i must say i found it at all times intriguing and it even raised a few hairs on my head and gave me a few shivers, something that doesn't happen much these days, i think any negativity surrounding the film can only be attributed to its pacing, which to my eyes is perfection but to modern audiences it will be seen as deathly slow. Plenty of time is given, even within its brief 40 minutes running time, for character development and plot expansion and i must say its a new favourite of mine and certainly one of the better films of the decade.",1
"Maybe it's because I'm no fan of the comics (but if the comics are of the same ""quality"" as the movie, it's hard to believe there are any), but this has to be one of the worst movies ever made. Non-existent plot, laughable acting, dumb dialogue... This movie is so bad that it hurts. A lot. That some people actually gave this one 10/10 is an insult to any good or at least mediocre (or at least bad) movie. If you hate yourself, then watch Tank Girl! On another thought, if you hate yourself THAT much, maybe you should just commit suicide... My rating: -34/10",0
"This movie was included in the Six Wives of Henry VIII BBC miniseries DVD. I loved those six movies. They were well-acted, well-scripted, and historically accurate. I did actually read Gregory's book and liked it well enough despite it's HUGE historical inaccuracies (I mean the whole fake homosexual angle with George Boleyn in particular), but this movie didn't even mention that. That angle was one of the pivotal points of the book. <br /><br />Above all this movie just leaves me asking ""WHY?"" Why do we see, as someone else aptly put, ""The Real World: Tudor England""? Why are the camera angles so bad in general? <br /><br />Why is the script so bad? I mean, I know it was improv, but come on! The actors at time stutter and stammer over their lines and it's obvious that they're making them up as they go along.<br /><br />Why are the sex scenes so awkward? The way they were done in the book made them at least somewhat interesting. In the movie they're just bad, verging on being absolutely hilarious. At one point, the actress playing Mary Boleyn was having sex with the actor playing Henry VIII. He's thrusting away and she's got this look on her face that says ""Hm....I need to go to the store. Is he done yet? Maybe if he finishes I can go pick up some cheese real quick..."" It's just bad.<br /><br />Why does Catherine of Aragon play such a small role in this movie? Her refusal to get a divorce was one of the leading causes for the scandal that rocked Christiandom. She's the reason why Henry VIII and Anne Boleyn couldn't get immediately married. Why is she not present here? Over all, this movie is just bad.",0
"Old Jane's mannered tale seems very popular these days. I have lost count of the number of versions going around. Probably the reason is that her ""ruts"" are our ""ruts"" even at this late date. This TV mini-series gives it a mannered telling suitable to the novel. Headstrong, opinionated Emma is a pretty ""modern"" girl when you think about it, even though the ambience of Jane Austen's world may seem a tad artificial to us today. If you haven't seem EMMA, I'll only say that self-sufficient Emma does get her comeuppance. It's worth watching to find out how. The acting honours here go to the ladies: Kate, Prunella, Lucy and Samantha. They could almost have had a psychic connection to old Jane!",1
"This is a great movie. I love it more each time i watch. Most comedies can get pretty lame because you know all the gags, but mystery men has so much integrity in the writing and characterization that watching once again -- as Ben Stiller tears at the hood ornament of the limo, or Hank Azaria says good-bye to Louise Lasser, or Geoffrey Rush flashes his fuhrer choreography, or Tom Waits mumbles while he watches the news report, or Janeane Garofalo refuses a kiss from Paul Reubens -- is a pleasure. This is pitch perfect ensemble acting. The story develops directly and consistently, the action sequences are creative and not too dominant, all the set-ups payoff by the end. Seriously, if you've seen it and it's been a while, watch it again, and if you haven't then get started. You can't watch it again until you've seen it the first time. (Wes Studi, William H. Macy, the tryouts scene. Too much good stuff!)",1
"The book ""The Railway Children"" is a children's book published in 1906 by Edith Nesbit, an early British socialist who had very strong views about the importance of family values for the upbringing of children, and the story it told was presumably intended to be contemporary. Somewhat surprisingly, it seems to retain a significant appeal for today's children a hundred years later.<br /><br />A film adaptation of an Edwardian classic children's story with the principal roles those of the children, does not sound very exciting to most film-goers in this day and age. But a really great performance by Jenny Agutter who (near the start of her long and distinguished acting career) played the part of the oldest girl Roberta (Bobby), combined with remarkable work by the script-writer and director Lionel Jeffries and outstanding photography by Arthur Ibbetson, have made this a film that is still not to be missed, and one which most of its viewers find quite memorable. It is remarkable that this book, set in the year 1905, was filmed five times between 1951 and 2000, (four of them by the BBC for British television), and all of these versions are not only still greatly admired but also very highly regarded (something that user comments on this database will confirm), even though this may seem almost inconceivable for a nostalgic period story designed to appeal primarily to children. Since I have not seen the four BBC TV versions, these comments relate exclusively to the 1970 film version produced for showing in cinemas. Unlike most films of children's books, 'The Railway Children' may appeal more to adults than to children. The structure of family life has changed so much in the last century that many children may feel totally lost by the way in which it is depicted in the film, whereas many older adults may find it has a considerable nostalgic appeal. Perhaps compensating for this, the children featured in the film are full of life and vitality, whilst the adult characters although well rounded tend to mostly be 'stuffed shirts'. The story is a mature one, which deals with love, support and encouragement, it is not only timeless but capable of appealing to all ages. It can fairly be described as sentimental and more than a little idealised, but it is never in any way mawkish, and that rarely justified adjective 'uplifting' fits it like a glove.<br /><br />Spoiler Ahead.<br /><br />The film starts with its upper middle class Edwardian family celebrating Christmas in a comfortable and fairly spacious London home when two unexpected visitors call and take Father (who is a senior government officer) away with them. Mother has to move to a very small cottage alongside the railway in a remote part of Yorkshire and the children gradually build a new life mainly associated with the railway and the few trains that pass. This life proves quite eventful in small ways and the elder daughter Bobby grows up rapidly as she takes over more responsibilities from her mother. At one point she averts an accident to the train when her sharp eyes spot that a landslide has created a natural hazard. Father's story is never given much emphasis, but he is never forgotten and it gradually becomes apparent that he is incarcerated and suspected of treason. Finally these suspicions are cleared up (we are not told how or why) and he reappears unexpectedly at the local station to rejoin his family.<br /><br />For many years this film was not available in any home video format in North America, but Anchor Bay created a DVD from it three years ago, so they clearly recognised that this quite simple film has not yet lost its appeal. For anyone who has not got one already, I would very strongly recommend rushing out to buy a copy of this DVD whilst it is still available - you would be most unlikely to be disappointed unless you have become totally cynical, or your minimum requirements for a film include buckets of blood and/or intense sex scenes.",1
"First and foremost I would like to say, that before i watched this film i considered myself an accepting individual. Someone that cared about others, appreciated others, found no/barely any judgment against other people, and this film has (i think) changed my life or viewpoint dramatically. When i watched it, I didn't know particularly what it was about, i knew it was about some type of forbidden relationship, but other then that I was clueless, and as I began to see what was taking place between these two wonderfully depicted characters, i was in shock, disbelief, confusion and surprise. The first time i watched it, i was blind. Blind to their love, to their intimacy, to their connection, to their pureness as human beings, to their relationship. I watched it a second time, because i finally figured out how hypocritical I was being, saying to myself and others, ""Oh i accept all types of people, and try not to judge them"" while still judging this wonderful and amazingly insightful story, because of my fear I suppose. The second time I watched this film, I opened those eyes of mine that had stayed closed the first time, and really looked, not at the type of taboo relationship part that I'd heard about all my life, but simply at two human beings in love. And I loved it, i loved the storyline, i loved the slightly broken yet strong individual people in the film, i loved the sharing of feelings, and i loved the strong bonds created. It is a really eye opening, beautifully done film that made me cry at times, and I hope that people who read this and are going to watch the film eventually, remember that everyone deserves love, no matter what shape or form it is presented in....",1
"Red Skelton was still another major star who made the transition from movies to television with ease.<br /><br />His shows certainly brought a laughter to the American households of years back.<br /><br />He would begin the show with an opening monologue. Afterwards, we would have a variety of characters. Remember Gertrude and Heathcliff in the monologue? How can we ever forget San Fernando Red? I remember one episode where as a king Red introduced his queen by referring to her as your fatness.<br /><br />Go know that Red would use his comedic talents to really hide from his tragic life. He lost a son to leukemia at age 11 or so. His wife, Georgia, died by suicide.",1
"Probably the best comedy in a long time. keeps you laughing nonstop! the acting is good and there are a lot of hilarious cameos such as Ben stiller as the guitar store guy. The plot wasn't as good as i had hoped but the comedy makes up for that. I can only hope for a sequel cause it seems like they can still do so much more. Even though it was 1 hour and 40 minutes long i still wanted more at the end :) also there is a scene after the credits which is actually one of my favorite parts of the movie!! I suggest this to anyone who loves a good comedy and Definitely suggest it to fans of The D or Jack Black. You should buy the album also, the songs are so damn catchy and hilarious, the music on it is Top Notch as well.",1
"The only reason I even gave it a 1 out of 10 is because the option to give it zero out of 10 was not allowed. This was the biggest waste of time I've ever endured. For roughly 75 minutes, you are subjected to the WORST acting (and I don't mean that in a good way either, like as in KILLER NERD which had great horrible acting) and a plot that is not only ridiculous but also has absolutely NOTHING to do with a massacre. The reason I even rented this piece of crap was because it has massacre in the title. That said, there was only one killing in the entire movie and it was pretty lame at that. You spend more time watching the kids bickering and doing yard work than anything. Speaking of the kids, the little boy actor is probably the most irritating child actor since bob from house by the cemetery. Did I mention it was shot on video as well? If you want to throw away money and over an hour of your life, then by all means watch it. But if you savor your hard earned dollars and time, then stray as far away as possible.",0
"ANCHORS AWEIGH is an entertaining MGM musical that fans of the genre will enjoy but I wouldn't rate it up there with classics like SINGIN IN THE RAIN or THE BAND WAGON. This was the first of three musicals that Gene Kelly and Frank Sinatra appeared in together. Kelly and Sinatra play Joe Brady and Clarence Doolittle, two sailors on leave in Hollywood who befriend a young boy (Dean Stockwell)who introduces them to his attractive young aunt (Kathryn Grayson) a struggling actress who is working as an extra at MGM. Though both guys are initially attracted to Grayson, she eventually voices a preference to Joe but Clarence later hooks up with a waitress (Pamela Britton)who, he learns is from his hometown of Brooklyn. The paper-thin plot leaves room for several great musical numbers including ""We Hate to Leave"", Joe and Clarence's lament to their fellow sailors as they're leaving the ship; Grayson's torrid rendition of ""Jalousie""; Sinatra's dreamy rendition of ""I Fall in Love Too Easily"" (a number which is sadly deleted from some prints of this film), and ""The Worry Song"", a fantasy dance that Kelly does with animated Jerry the Mouse from Tom and Jerry fame. Kelly also does a sort of Kissing Bandit fantasy ballet which rivals his Pirate's Ballet in the later THE PIRATE. Kelly is in peak form here, in a robust and energetic performance that earned him his only Oscar nomination for Best Actor and Sinatra's endearingly shy character here is undeniably sexy. An entertaining diversion for fans of the MGM musical factory.",1
"This movie is about two guys who made up a sport on the spot trying to get 2 get the hot chick. BASEketball becomes a nationwide sport. Joe Cooper (Trey Parker) is the beloved captain, but is hated when he loses the NBA to some other rival team. He meets the girl of his dreams Yasmine Bleeth, and in the end they kiss. the first time i saw this movie i wet my pants it was so funny. a definite must see for all comedy fans. If you love south park you'll love this! Maybe don't watch with kids it is bit inappropriate for little dudes. some duds give it 6 1/2 out of ten, i give it 11 out of ten. i like coop he rocks i gotta go bye bye thanks for reading this",1
"I wanted to see an action comedy with a satirical twist (as this film was touted) but this one failed me miserably. For me, the plot was a bit confusing to follow and I rapidly lost interest. I feel so sorry for John Cusack, Joan Cusack, Ben Kingsley, Marisa Tomei and Hillary Duff for getting involved with this movie. I'll remain a fan of all of them but only time can heal my feeling over this one. The one thing I can say positively about the film is that Hillary played Yonica's character so well that I didn't even recognize Hillary; it took me a few scenes to realize that it was her. Luckily I rented it for $1 through Red Box; had I paid to see it in on the big screen, I would be really fuming!!",0
"From actor and independent writer/director John Cassavetes, A Woman Under the Influence gives the viewer a look at a working class family with a problem of mental instability. The husband, Nick (played by Peter Falk) is a blue collar worker who has trouble showing his wife, Mabel (played by Gena Rowlands) the amount of attention that she deserves. From the onset of the film, it is obvious that Mabel is very quirky and strange, but only a few minutes later it is clear that she is much more than that. Crazy. Bonkers. Out of her damn mind. Nick tries his hardest to hide this from his co-workers, and after she has a particularly strange incident at dinner, he asks her if she'll be okay, as if he's trying to deny Mabel's illness. Her problem only spirals from there.<br /><br />I did find some particular problems with this film. I guess these problems were mostly present in the story, and the way some of the character acted toward the end. Mabel has been committed, because, frankly, she's nuts. Then, six months later, she's ready to come out of the hospital, and her husband throws a party to welcome her back. He never acts stupid in the beginning of the movie. Why would he invite all these people, some of them strangers to Mabel, over to his house when his wife is in such a fragile state? It's simply idiotic. Later, after Mabel comes in the house, Mabel's father has a huge outburst at Nick, screaming at the top of his lungs about not wanting to eat spaghetti. His daughter has just gotten back from six months of rehabilitation, and the thing you want to do is keep her calm, and he goes nuts over spaghetti? A few minutes later in the film, Nick brings Mabel into the stairwell and forces her to do the things she did when she was mentally unstable; make her weird noises and gestures. Didn't he send her there to make her better and not do those things? There were various other parts that occurred after this, but it would just be redundant to look at them in more detail. I guess I just had a serious problem with the decision by Cassavetes to have his characters act in this way. It simply didn't make sense.<br /><br />However, although I had problems with the ending of the film, there was one aspect that really redeemed it; the acting. Gena Rowlands played an amazing crazy woman. There were times when I forgot she was acting, where I got so caught up in her wild gesticulations and crazy talk that I was actually scared of her. She was amazingly convincing and intense. However, I was also impressed by the rest of Mabel's family. Peter Falk played a very strange character, and I almost thought he was crazy himself, because of the awkward way he handled his children, his job, and especially the situation with his wife. I also usually don't appreciate child actors. But the young people who played Nick and Mabel's children in this film were phenomenal. It really felt like they were Mabel's children, because they seemed so attached to her and were so interesting in helping her with her problem. I think their performances are one of the things that kept this film together, and without them it would have made the film less realistic and less intense.<br /><br />In general I wasn't impressed by this film. The story was jumbled and unclear, and the characters acted in ways that made me wonder who wasn't insane in the movie. The only saving grace were brilliant lead acting roles of the Longhetti family. Their realistic dialogue and powerful acting kept the film together, and are probably the only reason the film has ever amounted to anything.",0
"""Bell Book and Candle"" was shown recently on cable. Not having seen it for a while, we decided to take another look at this comedy. Based on the James Van Druten's Broadway hit, which was a vehicle for Rex Harrison and Lilli Palmer in the early fifties, the film was adapted for the screen by Daniel Taradash. The film was directed by Richard Quine, who turned the play into a delightful comedy.<br /><br />Evidently, judging by some of the comments submitted by IMDb, the big issue seems to be the pairing of the two stars, who had collaborated on ""Vertigo"", released the same year. Movie audiences didn't think anything about the age difference when this film was released. In fact, most of the aging male stars of that period were always involved with much younger women.<br /><br />The film set in Manhattan during Christmas is a delightful comedy that has enchanted viewers. Kim Novak was at the height of her beauty as it's clear the camera adored her no matter what was she playing. As the witch that becomes human, her Gillian is charming. James Stewart, who plays the publisher Shep' Henderson, is also seen at his best. Mr. Stewart was an excellent comedy actor who shows in here why he was at the top.<br /><br />In supporting roles the wonderful Elsa Lanchester, playing Queenie, is a welcome addition to any movie, as she proves here. Jack Lemmon's Nicky Holroyd, the brother of Gillian, is also good. Ernie Kovacs is also seen as the writer Sidney Radlitch.<br /><br />This is an excellent way to spend a winter night at home watching ""Bell Book and Candle"".",1
"After spending five years in prison, Dr. Thomas Reed, played by the incomparable Vincent Ventresca, exiles himself to Purgatory Flats and winds up tending bar. He soon meets the luscious, angel-faced Sunny (Alexandra Holden). ""You are wicked."" he tells her. ""You have no idea."" she replies as she sips her Slo Comfortable Screw and languidly drags on her cig. Reed finds himself entwined in the violent troubles of her family and the femme fatale story unfolds set against the desolation and desperation of the oil-drained western town.<br /><br />Canny direction. Great performances. Superb entourage work. And some lust scenes that sizzle like the sun in Purgatory.",1
"Fortunately for us Real McCoy fans (most likely all Baby Boomers who grew-up in the late 50's and 60's), three of the adult actors/actress appeared when they did for the reunion show, in 2000. Tony Martinez and Richard Crenna both died shortly thereafter. As enjoyable as it was to see Luke, Sugar-Babe, and Pepino together again, it was equally mysterious about the complete absence of any mention of Lydia Reed and Michael Winkleman? It is my understanding that Little Luke had passed away in 1999, but I'm not sure how. There is no information about Hassie on the internet, that I can find. Very curious why they were not even mentioned? It was so conspicuous, their absence from the Reunion show, that I suspect that the family of Michael and Lydia herself (if still alive) either, 1) requested to be left out of the discussion and therefore their desire was granted, or 2) TNN could not find any trace of either Michael or Lydia (like the rest of us), they seemed to have vanished. Therefore, it would be the safest policy to leave them out of the conversation all together.<br /><br />Otherwise, the retrospect on Walter Brennen was wonderfully done. They made no bones about it ... it was Grandpa who made the show such a success. I remember, as a child, mimicking Grandpa's gimp walk and my parents laughing (as I'm sure a million other children did back then). One annoyance that did bother me a bit, was the tendency for Richard Crenna to dominate the discussion ... at times interrupting Tony and Kathleen to make a point. In fact, although Tony Martinez seemed completely capable to contribute to the conversation, he was not allowed to speak-out and say too much during the Reunion show. Unfortunate, since I wanted to hear from all three, equally. All in all, the Reunion Show was a real treat for me. I've watched it on DVD several times and have enjoyed it each time.<br /><br />Dodgerdude",1
"A `Wacky Chick' flick. A beauty contestant winds up dead and the Usual Suspects are rounded up. Another entry in the vein of the Texas Cheerleader, this is an average example of its type.<br /><br />Yasmine Bleeth turns in her usual wholesome girl performance, and Jill Clayburgh does a good job as her stressed-out slightly obsessed mom.<br /><br />Some mildly funny moments listening to the vapid self-serving PR coming out of contestants' mouths. (`I'd like to own a restaurant so I can give left-over food to the homeless.')<br /><br />You have to ask yourself what people are using for brains when they think a cheerleader spot or beauty crown is worth killing for!<br /><br />",0
